,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,-64.3111471959655,-45.0157164859511,-66.0827180151259,-143.586702588987,-116.512094127178,-104.377653758931,-46.3876550026625,-78.7608122177103,-44.7271315853341,-36.3384157723381,-14.6387453837801,-77.2753242717772,151.896939641339,-42.8170085342331,-80.0613656700734,-40.8821996967508,-64.0575496552465,-35.2165460460569,-3.76341207417681,-8.97348658018336,-20.2197750961777,-26.0537215641775,-13.6044441867339,-11.6515957891697,-19.3960889040886,-54.1915687655801,-42.9344453176445,-50.6151064862047,-67.8859158023697,-30.0568624685366,6.78709133176289,-1.05357345110269,-14.3826773288911,-11.0837370509244,-1.95027369319268,106.252332108978,-30.2333335047169,-45.5136359675143,-67.2473126196455,-67.726996446198,-113.227495673062,-92.9332136524185,-37.8120510369149,-38.8652380558096,-38.5384700567147,-31.0546608423169,-47.2452258081717,-45.5535250437597,-33.9812763911905,-39.3205027878653,-61.3445823002066,-59.660284033293,-80.8394553395819,-86.8377050703457,-7.29041175403199,-7.24213124012476,-29.0913745479006,-50.5067057283541,-41.0098651946005,-40.7529674658927,-45.5966493116416,-70.4445652563622,-75.1083313221889,-68.9070776822464,-66.8812920032269,-79.833878769251,-39.9433087152938,-47.1519604971795,-22.9855854799048,-13.4483127175854,-32.2814284260298,-40.4189301555948,-2.75368009581734,-52.3959075032531,-104.785270500666,-70.7591462420919,-85.5927141903762,-66.0830449736277,-54.7672864905453,-41.4026961055715,-44.38318850016,-38.1526514056313,-41.7436941172041,-1.23880025011294,-2.5620361741785,-30.1827928023645,-52.4114816566171,-23.8020843107633,-19.247384330813,-28.4218495108908,-40.7190274981581,-25.4534609019565,-79.2637880578777,-9.78296995409073,-22.6128783878876,-32.7887559370733
,2,10.8076856703019,-9.76382186878209,-28.0962537575347,-57.5442595643717,-83.7066920136353,-49.9131013523638,-18.01368363033,-33.8621887946633,-3.30380665062512,-6.59207335450037,-30.113567870565,-50.0422925682446,149.289657214506,-5.79853048872883,-34.7827575826796,-1.61888066196161,-25.3899483986484,7.39717063941225,18.2114712704415,5.75840859339223,5.9317855128993,-0.228139155706231,-8.08149936102791,-1.14938668860168,6.21832135081149,-2.71732503822386,-5.05534389147033,-20.1490350119225,-20.1040445852609,29.1808489496802,13.4378526164405,15.8669215724135,4.05426958840326,9.54977882527555,3.15486476151409,106.066290738323,13.3377229699395,-17.3853118760667,-33.2129265521012,-30.0945281121567,-58.7550089160445,-54.5621258349806,-17.9693511488881,-4.48740848310172,-19.4137741744307,-18.5173161785747,-26.9370991632386,-21.3019936564915,-14.1779558850994,-8.14374854934294,-25.1417313848906,-22.215804081904,-34.8124988451805,-49.2647284428399,2.51422209342036,-0.830173805976756,-14.225073106486,-1.80722315346884,-27.3273648064014,-16.8293728484473,7.92454708589412,-42.5093054968147,-34.4501721524689,-47.0172597747201,-31.6246546017633,-54.9019805321063,-23.6986168083349,-30.2240307798807,-6.48825483197152,-0.642397095386514,-15.1647452333295,6.54660132622166,10.4481548712597,3.49153231732225,-56.2135122046129,-40.564172546096,-42.2610230952164,-43.2318269157527,-32.3454671795348,-16.295595005809,-22.7670864473712,-15.8119528397742,-31.2694984323439,-11.4135047657769,7.59634055530842,-12.0761230957755,-27.1196134764441,-6.69037480771931,-0.457397779210623,-4.8498730666056,-13.0543420043541,18.0766892992774,-58.6610717247577,29.8770507843633,-6.0873210305017,-13.644668762543
,3,35.41590501777,19.0332774054041,-5.44681292459609,-9.50042561553892,-30.6340843376611,-18.674468416014,5.09263551786262,-9.76663684962205,22.9164506612137,5.32292725387606,10.3528825909425,-5.90585779521552,140.572152430452,0.583989946947895,-11.9401506071631,2.1462680521845,-12.9292349736975,19.7158693053993,19.42198595632,9.46605566918015,5.39176258153384,6.78009982221693,2.75514613589712,-0.120106058644524,0.34201908609748,1.59763003196986,16.278028577658,-9.05626542284244,-10.3328923946942,19.9146659535641,11.640052942586,22.4345806037413,6.30012237132541,7.88095033134823,2.79598923514095,82.5132200013018,25.7328991845325,-8.30143562301919,-16.1336140633239,2.58487432226457,-20.3175043290271,-26.8495012521475,-10.8192831917531,22.4027143884196,-7.22530862367921,4.32642353173105,-8.96829232057007,-1.34543851788249,4.86452434113335,5.13139697117276,16.6340669809779,-15.040819076924,-5.46393349008213,-16.8583105319576,27.857873835228,5.70111542671111,-5.57383405328483,5.72919120088682,-1.4181365974955,3.46949201978987,10.2145985605921,-14.1657839304989,-14.491286037492,-25.9920506484514,-3.05681557626895,-30.7189094131327,-15.3242369621462,1.6900638452953,1.82446028460117,1.86085877929008,5.3978121519408,26.1230143481412,17.9585075230616,40.5701902889714,-19.6305690845174,-3.04756231951615,-10.6661355398564,-8.47295605790578,-11.8664153784307,-9.58823110381263,-8.69506703536035,-8.00554622054779,-13.2472879790139,-4.97310984000887,14.3915749931157,-5.60100141807925,4.58673183852943,2.02363108977033,5.80931946163037,15.8712798092993,12.220428932199,37.7789392658237,-43.3159777811557,24.5741395320974,11.0060024450904,8.42004673434849
,4,26.9770047858383,7.94870631246476,5.98572242062301,2.40769992079777,-0.960958796738396,4.9765910618321,12.185732323338,14.4554146212922,16.206587314598,11.002865832585,23.9232289053634,13.502352511895,132.7325101107,5.12205192501187,30.6805696060219,6.66951135845829,-1.13090022647202,19.7148928278084,17.7499445566791,6.95278421481726,11.0386960936316,11.5481361921306,9.17105018186521,12.2483388713713,7.47377112166305,13.0854451027622,20.9541166537069,1.15264733233698,-5.17876146099161,9.55380495783083,7.69596392561152,18.969247248242,16.0738015494567,7.14135489663204,12.3039508914649,34.3883382933536,17.1596933004043,11.673814964407,-3.58022245593747,5.33116561547558,1.97572159527817,0.292948386350417,0.242187625878614,12.932371723165,11.7920007148787,7.58306534217991,11.5067560035282,10.0498946923026,7.67037056680874,15.221154383622,12.6790605911888,2.65799246968618,7.70034700864107,3.05855574940097,13.6475571934507,14.6878082328981,5.55633710213988,16.3749698360502,17.7300172337191,17.8344742531217,10.8692419705508,24.3870764531171,3.47746743002563,-4.98498791598695,16.8057504594717,-4.59367742749373,-1.02641641924902,14.3327151391309,11.8407566560363,18.3189459620921,9.93439326195448,29.2918960408115,18.302830676429,5.61644606255231,9.14160072613959,4.78598624094138,6.97945259726657,10.5751314590343,4.02138143402726,14.0566829261325,2.33751660237658,9.43016238493692,3.90233260293689,16.0524597236958,8.93297261454154,6.08867139489394,10.9744054307498,8.55191849794346,5.55313564590369,9.61661572688308,7.03773591010849,25.5116424624712,-29.1842383031653,10.3698973977812,16.0549946833867,14.3914578885756
,5,18.9557721916258,3.6555106623241,4.12783098301043,1.82593345078794,3.05237923212462,3.19051202462197,9.23465959622263,19.4991262487574,13.6473186498724,5.42938024985597,10.8616472048848,12.2723302130639,118.633765298512,2.37707504746959,27.3476678324851,-4.33283291110001,-4.43679515436042,6.65955869753634,11.7643206721878,10.9055851877756,7.69286112642703,10.3354006849268,8.55432392507419,16.4792223865165,3.87913871162982,9.84907170361748,9.14460560511634,-3.30921643028478,3.6400740503318,-2.38787514576916,6.15619381917213,6.27593931123556,13.0963166478923,5.46790883284575,9.83512324644926,12.2349179929101,4.79773117124842,5.71403564382581,1.00723055648859,-3.76691478222847,-0.601358124231865,11.9758966649174,3.62719869826924,6.50916748135842,3.91677702858533,7.65625265595509,12.7511984484136,12.0723897645566,0.418837773986979,10.4961551870038,-0.977921208557746,2.79505927868968,-3.59895854525212,7.99928511505505,14.3277361568703,11.1706439509635,6.5786870349807,15.9653470210669,19.080334073316,14.953736573736,4.66247648197987,18.4835913201155,5.13363410155625,4.91358525839632,11.8769493811697,-1.14528340727338,2.8068023161868,9.7925727419115,17.5192567720542,11.7869674983467,5.04520971685497,23.6778192449215,13.2150395237618,4.59721888932245,4.95795468201322,1.02387057466603,6.54873124329015,11.0994974151868,8.40615750332563,7.79745068846796,10.7777706080306,11.868106352314,11.0606804767299,22.0917912536693,10.0829979663135,3.50125302381366,11.2737614606003,8.1643485104928,5.3854317364503,0.113973004084983,6.63570335094118,1.38587344823691,32.8280776081006,7.37434621026614,15.9637964509598,12.5418638458086
,6,9.88576898561405,4.36053818039636,9.15950773826671,1.9027348534878,8.65849613583123,5.20604523818338,9.75500135082348,13.568755514435,10.2881652227607,2.86773657559024,0.522871672991187,13.4093288717813,102.301572803494,-0.315822742626096,9.51963834604521,-1.88717524649246,-0.576478879487695,0.388515263784939,6.83219675671353,5.84144424097485,8.27863846724904,10.5558943894221,9.159631245745,11.2467646560431,0.153691334728592,4.0915070016581,-3.9109343160444,10.447125545676,8.51790549802672,-7.6499097445494,7.73042267014762,2.42854769270207,8.71239992638721,8.40777833584434,9.73357167584163,6.72263758001918,-0.634508590645055,5.18467053098084,4.88511014471669,-8.47327765523551,8.11359672304889,5.18111682788776,13.5312190693239,13.0209819715137,10.1724001147941,7.99419707194375,12.7213917827003,11.466955731596,0.491075792928314,7.4284157102793,-6.01155351101716,3.15676894792705,-2.19868253179175,5.76798567553487,7.88456592032253,11.1782249073212,9.04653973620179,15.1756727253073,17.7758371852779,10.7858844150524,1.33365189939377,11.0847903147701,7.90800386732644,9.03104818547263,9.94599610002524,15.055951733993,9.50705420159738,10.578101140577,7.60827403860367,5.41267716094944,6.6618654447916,13.8458288440688,4.96193847032873,2.14695536504451,2.48673617742134,10.5659746851993,8.28969758384392,9.42025617505078,7.48239740220197,6.29772109201122,19.167384492559,17.0132859183241,8.12640766554796,19.8396107180629,9.22375118506852,7.2375507659317,8.30283895057028,7.04095469899585,1.25064858151381,5.63597507859186,12.2556374262531,2.61610588239046,39.3883204351582,4.98560956956362,1.34917124757112,12.0337113766223
,7,5.56026579923537,8.93027670912079,7.17246184909618,12.2469666012007,12.2017593521186,17.4089516409799,11.511057610468,7.163848141789,14.1711630584446,10.1237812448317,6.31163499286276,9.71189173362063,86.1670570260594,9.28228047441871,12.8399441299989,9.68095384362732,16.3081648580555,8.39106705657059,7.93080082072993,4.65319020035349,13.1206370497998,11.7864474198541,9.1861400232583,10.9292507439,6.70628087586465,14.7367746398691,10.5029624144418,11.1656701673915,14.8799937608928,11.6669918770631,7.41326550421854,3.06132458137017,9.92808885370277,21.717985065703,12.2480013931608,-0.0253164507194015,6.44609926954399,5.94468736360886,16.216439366573,8.8748204292724,14.5162015198443,18.7721778863861,16.272940299837,17.4814783963375,10.3281468616069,7.46278776278132,15.6370585920254,10.5976686446425,7.88231678581633,12.8390067384526,11.3261274639381,16.7944136211822,10.3352792798969,16.1427217392766,5.66045999157313,13.341563008149,4.60163432695481,14.4262310520439,12.7135973381155,16.0953261570476,11.2806443024183,6.30193910100752,14.7833341135115,16.9988253981396,11.3814062352508,19.5711634472223,10.1218286792432,13.834120253422,13.9838383833344,12.5378188614422,6.22878987772719,12.3212635145865,6.72420364064737,7.00700831082122,12.6875731276446,13.4714196640593,17.0763027303697,14.7070083956601,18.2424816429434,12.7638729672299,23.3774295887415,13.747728198412,12.3026058133778,18.2053855466002,4.51381151547957,4.78281613540184,8.09133002745148,8.28447421961755,3.88464250596508,6.1768778902433,6.95350555179766,1.78264754106522,31.8195077467412,6.36766732537308,6.71314334857698,-1.14614986146944
,8,-3.57633012033148,3.54785140304966,11.7169174310102,15.5837018785446,14.8362412636966,16.5459811335513,8.28500492410421,9.43516709105688,6.43419462735028,7.75829038649499,-0.163869387682553,11.440551423761,70.2287928316459,6.33994109566083,3.76444042206185,9.45790487853219,15.1060903506591,1.4749877538311,8.57114549916696,7.10743660737762,13.4170386018027,9.87748288488638,6.21578950738376,3.540492646448,7.50142163527562,12.2779195391713,2.03380273378116,11.3580428098462,11.3569885792722,7.69192571948088,5.35989674179746,-0.865723469385557,6.53023875555846,7.82030982668266,7.72964152337863,-8.40411909651766,1.63039764097994,14.6144555263027,9.36930155551818,10.4630007269102,15.5407221315272,17.7075657505711,10.9165881022814,6.56434401032857,7.94616875312204,7.06380476995628,11.5850038144617,11.1482871959884,6.66521489500656,10.0600316460445,6.69954456168034,12.7261008092973,13.9553592545053,13.6209320842058,8.0760028472414,6.89543540729801,7.52952609017666,8.66731737173359,8.06996597011948,14.2792314263561,0.105788803084124,3.63316633633212,11.1171486051057,18.9458189696707,6.84753919951118,17.6729960929442,17.7803874292908,10.8730021437414,13.379316827607,12.03862631737,10.6589173503385,-1.52009578344223,1.20426012480084,1.94089424496224,11.7269102172845,7.20068811531564,12.3103290245708,14.2873854426934,12.730905226656,9.48923468282737,18.3737489447412,17.5126390904866,12.9038926259859,6.46170960504196,5.94049364178454,5.60067359104232,3.04281578259906,8.64708061907004,3.12737244967502,9.63425282704429,4.3306475129707,-3.2179252240735,23.8955669012189,4.91134209348229,-3.38117392579761,4.25959148221955
,9,-9.64726949548594,3.17882987623489,6.47315798222189,13.9043854115071,17.225421770966,13.8981624059875,7.76984291112012,9.18619403034336,0.331366137933401,1.17692160705337,-2.53452985034755,2.94756725129764,42.8337097263197,8.29170915917393,1.29128473620995,8.34494214652068,8.95360157776395,-0.113586218874843,5.32330782100826,4.88523001948215,6.85455153366593,5.38217282557753,7.23212959098692,2.88544055178909,9.51054343841179,11.5975371914728,1.57216151285547,12.6972002943521,9.45651891624448,4.5761038728574,6.81959611458205,5.26617756034193,6.48799467585104,10.2239826578088,6.6456534647923,-6.77670682717371,-0.657922908900218,13.2616971628863,9.13723533566053,12.2143763494314,15.8604680766271,14.096876573311,17.0531911683729,4.9819957928039,9.48611426900834,6.99662241504029,8.79873951693207,7.5765612420787,3.86167911648499,8.88883725227333,2.24786339794036,11.8026734812483,9.76030646594882,11.0637557079926,1.5829778239704,4.30402557212119,9.93569555927934,6.23783676634275,11.5018945377642,5.63288259851788,5.16639880817229,11.0772076495437,8.83453793912577,14.7856692725654,6.99805190553525,15.225568235297,12.5489147853796,2.46086895216558,7.6254288954101,4.76190325783864,2.44769565009619,-7.41761056005862,2.99663600986878,-1.67559216919744,10.6130459563151,3.33881231003852,7.70570412368397,6.52547812516104,9.41826900653859,10.6093374652305,14.4772776570308,12.8968713428003,9.35460185691454,-6.60520100190843,-1.95976204212138,9.56436059931684,4.50479190291253,7.81691248768311,0.770243799870968,7.52423800071711,7.4179916530361,-6.5441010074469,16.0667259504216,7.49357823100627,-1.95647131030046,4.62176088123306
,10,-9.53296675033789,-0.667391478161335,6.02108514357224,10.140311006508,11.8404054911916,10.3249131894518,-0.0453710795241022,1.21522336250746,-3.47800290505893,-4.72581925986424,-5.0164484017796,-0.728160883752025,31.9400230897195,-0.423341966116368,-5.77431358014701,10.1564540577674,8.91905707590149,-10.462124079093,-0.729111329131229,0.962318484238949,5.46552288180419,-4.94183409865309,2.9204434604444,-2.02085286816691,3.66670893837045,1.31486665479315,-2.90359568046006,5.56499691030194,11.3865251627421,-0.0456356915155993,7.45938783751944,-0.897444893220836,-2.72250696260426,-1.99238300217849,1.82241106647962,-12.33046310288,-3.35910063835308,7.77358941340162,14.5507048699487,3.24561959343737,8.85232411689867,8.96825369120688,3.40072354300855,-4.18899972640793,5.8934666367345,1.29832763709828,1.60317631690305,2.85368895605734,4.96789275677793,-1.09426825778519,-1.38212539043798,6.19484180782638,2.06246149031085,3.38722821891861,-4.53436396829102,6.37283204228288,7.18355149355466,3.2648794814022,-5.36776001784347,0.253561235283541,4.67481261628609,-0.347254943390908,7.01924980973536,7.45168547316371,3.762621993837,14.5199930754688,12.4907965120533,2.57230151984368,-0.223346056020546,1.040038209454,-0.0115761006913999,-15.3864655166299,-7.07230996477028,-1.57830187467971,5.71924583053169,-0.00320484596886672,-1.41382618249327,2.59463841993374,4.94250589675312,0.129392254693357,7.13089567783481,4.46308165118444,2.50062726305032,2.50873853866415,-0.456363672164571,1.94239791273549,-3.92432212133735,-0.787081024722738,4.70289755316435,0.450729736372068,4.9647407775733,-9.70688259890358,6.36540403640038,3.6556877238163,1.82757633223309,-3.90633126614648
