,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,70,29983.9016489162,30505.3868150886,30271.7999753057,28680.3517659864,27428.8993545578,28030.0258301227,31890.4998865955,28482.9188832708,28928.0186132479,27753.289985641,29482.1714955746,30341.3349576425,30280.9799385436,30720.5713298686,34101.5548757036,32086.9235318886,33499.7659956677,33249.3747327667,29481.9978061253,26845.3754134385,27476.5111486277,26432.0483783087,26759.3923708151,27338.170378173,32475.4055790355,34798.5229473452,34923.213707039,35054.7682801054,36536.1293744274,36498.4817717957,26128.3977804102,26447.6113027609,30359.1084148019,28055.1373629411,26586.8782423286,26458.666202901,43655.3802680803,42888.4874479402,43721.0446493617,44262.7147552105,42449.507815181,43660.5680493591,36185.8253011967,36736.3715993788,36871.0448555372,37936.1684492916,36298.2703163248,38697.7726058121,41370.9321370854,43034.5349667423,42204.0403962585,42371.1182855696,41167.0111303946,43010.7929885816,34977.7153538582,34773.0416719458,36407.4944109074,35510.0430883183,34007.3827124649,34997.9319766051,39769.9170923171,38853.119190536,43244.7739128273,39632.4929209872,41132.2530627767,39886.9757432492,34335.9162748979,35364.740256668,29756.1852341496,29690.4458396927,39063.4037313815,34507.5537360361,36382.110201011,37425.3863964476,36536.9553494864,36597.7179909822,33805.7355638524,34896.8554310262,29516.1919988775,30838.4644148953,33739.8427886046,32020.418179831,34242.2661662896,31905.253390557,43803.2498010683,46770.8487143926,44839.8350497694,44114.1020263821,43991.5978467339,42820.1314640943,36666.9835837666,35795.8572660735,37331.163164877,38301.5950244123,36912.6053492384,37524.7768946404
,70.5,29543.8900672998,29963.3439652862,29752.5942004318,28265.007823867,26927.3616441335,27640.9715412083,31428.6125189247,28084.0395386283,28509.8507340845,27344.6310959196,29059.4110077899,29910.9828996654,29829.9977134683,30277.2846842156,33633.8824680521,31640.4578639225,33053.1798026928,32793.6905171689,29076.743538981,26490.9921965578,27103.4736777056,26055.6998999966,26376.9427326389,26959.2716759378,31857.8428791853,34306.4598227846,34453.5456286192,34585.5670772808,36047.4661888476,36001.2434531618,25774.5450732352,26097.7550010145,29950.1969629756,27660.4413156039,26197.2210978293,26074.1743204112,42893.9962019364,42334.0577226763,43181.7521535219,43705.8880551811,41906.0257439124,43106.4192267926,35699.4600466102,36239.1636127385,36367.4064518525,37414.473844723,35788.2122896821,38161.5135865275,40813.8502576318,42461.7214109581,41651.7761878096,41829.1539270022,40642.5856540844,42460.9698335834,34512.2206932243,34308.5425558571,35904.552769079,35018.7602367716,33519.4277242045,34501.5985961944,39038.4591699378,38327.4891073645,42642.5892222405,39114.2172936186,40591.6701809594,39368.6212031877,33866.6548198378,34877.587955209,29339.4878583172,29266.5885786335,38489.4976623013,34013.9088873553,35857.906583038,36891.7725459625,36029.0709481103,36075.5216276015,33312.1564633725,34396.255695343,29086.8366175574,30393.557597775,33265.5844123375,31559.9016949026,33735.7028073877,31452.3563405305,43209.9870835444,45955.100951309,44225.3608326907,43505.5823685253,43354.4848175741,42228.1268366962,36140.4452757548,35281.1940654317,36790.2526063838,37726.4204746553,36376.0002653092,36984.9795572908
,71,29104.1031244641,29427.8119694545,29239.3404390095,27848.204092455,26431.1369877282,27247.0956190181,30959.4388231774,27680.2871429943,28089.8409692559,26937.515932733,28635.8509558643,29481.3351888653,29379.0641904893,29832.4622415258,33154.658139109,31188.9721655005,32592.2031412647,32332.3799066125,28663.8472097676,26124.0553369725,26717.4001405948,25674.2383552482,25994.0773846162,26579.1767753229,31249.2602435967,33808.6969223431,33970.8009176864,34099.299153259,35541.8658741655,35492.3968696927,25407.6711316463,25733.3386201354,29527.9912900419,27255.5346929039,25806.9166622843,25687.6351595936,42140.3892799026,41772.6811507031,42622.8346743855,43130.3532063062,41344.7690482599,42533.7800815612,35198.0080998515,35726.1872035893,35851.786962647,36878.141031982,35274.3564437016,37620.6822668746,40253.8127805905,41882.6072216634,41080.8894301553,41268.2353473101,40101.805260329,41890.6981300884,34029.7973500505,33827.9709695597,35388.4336340197,34512.882194522,33030.4993131115,34001.4077011464,38316.2824017187,37798.4718264597,42026.3039067694,38577.1659160585,40038.4715667937,38832.2714281531,33381.7799794548,34376.7655657167,28912.5318248027,28831.695778832,37913.2635852465,33519.0454470742,35330.9233064536,36354.4243540654,35511.9338935236,35540.1711308888,32809.7885835398,33889.132308293,28653.547989935,29937.156967718,32782.9903839764,31093.316072635,33225.4359119708,30998.9600161725,42614.0820205958,45147.1675273882,43604.9679930646,42892.8477407625,42713.4258508734,41630.3908936763,35608.0766946752,34762.6417907489,36244.4076832205,37140.8559593169,35838.8248166416,36442.7971165997
,71.5,28666.9668015861,28899.5393608341,28729.296952912,27432.639305003,25940.882649715,26849.6553895202,30487.0420909659,27273.9300867686,27669.7618788979,26533.5288434097,28214.1215257686,29053.8039647648,28930.0074002774,29386.9920931958,32669.1981252245,30733.9968868347,32122.7941530582,31865.8171017702,28245.7657301833,25746.7023317586,26320.2589886549,25290.7254651776,25610.0284875797,26200.9434707833,30649.1960992265,33307.0331315957,33473.2564883446,33601.6014417853,35023.1016719715,34975.121823327,25031.8009473945,25358.011727277,29097.6658024444,26844.4814946525,25415.9763529483,25301.7495940018,41396.2882791877,41206.7099451629,42050.6182799052,42540.689326829,40773.2230053147,41949.2520255364,34686.6491140046,35203.3815494957,35328.3435615782,36333.8029685912,34758.6339862667,37078.3268115798,39691.7384130664,41296.0079691718,40496.6333551573,40691.7972682431,39547.9934923602,41306.8549119031,33535.1159646587,33334.9833600555,34863.244768117,34000.6277043491,32540.6536506365,33501.3608688737,37602.390752454,37267.0190396387,41402.5148137685,38025.8537520433,39476.6696168245,38281.8821660347,32886.7371057209,33866.413755155,28481.6014373747,28392.2606833193,37336.8413017984,33025.356488887,34802.8111484845,35813.0195649575,34990.6738903209,34998.3295023547,32303.8584040548,33379.3853193293,28217.8414790236,29472.7816627444,32293.1808045705,30622.1344374654,32713.159882146,30546.6004327968,42015.5935201741,44347.0959244571,42981.3127673187,42277.5685807655,42070.4344640635,41027.5762998587,35071.7502583549,34241.9112730553,35693.4960344806,36544.7041999338,35300.670946122,35901.3927969524
,72,28231.7620383346,28379.2559079255,28223.9731542075,27016.7456760527,25455.8826360421,26449.4914298504,30013.085484445,26865.3581515709,27249.7743738362,26133.1086480437,27795.0569555513,28629.0953120431,28483.602082837,28940.9957301647,32180.2505446182,30275.129066355,31647.1272956121,31395.3688201596,27825.0283613115,25361.9696165947,25916.4498075649,24904.5052713621,25226.660230194,25825.336579039,30056.8117954592,32803.646956594,32967.1804129459,33094.3194149375,34495.0766304689,34452.3273789517,24649.7654097744,24975.6942519182,28661.0927172,26429.165893396,25025.3181314663,24916.8113825716,40660.2234284053,40636.4796419201,41469.2275514538,41942.4109098916,40194.5259614753,41357.4325115179,34169.3286883261,34674.9054584209,34800.6223223381,35784.3087442898,34242.3072052335,36535.1101315023,39130.1760236893,40706.2679906719,39909.03793155,40105.3495962211,38987.4621828707,40714.7692896798,33031.582372184,32833.5661475425,34333.633891726,33484.3670807083,32051.5803473544,33001.6112628546,36897.0295071422,36733.2461121363,40773.1422085836,37466.1271868217,38909.4990668944,37724.4843962775,32387.2900567765,33352.492324126,28048.2127609087,27950.4923160858,36760.8615942351,32533.5796340152,34274.2450664137,35267.5620891948,34467.8523459541,34451.9208245835,31797.6643248261,32868.5752485607,27780.214083099,29003.5189606309,31797.1216472177,30147.3039074363,32199.5791635175,30097.5073683196,41416.7923675397,43555.6813690771,42355.8953672692,41660.8103987452,41427.4580343642,40420.40227111,34534.1973765805,33719.3167333054,35140.3617649667,35941.6215115155,34762.5180103907,35362.500515111
,72.5,27800.1708803395,27866.8760253526,27723.3100487233,26601.2396259543,24976.3937044768,26048.080382459,29538.1451656979,26456.4371017195,26830.4142493849,25734.6159343349,27378.0073724389,28206.4467679375,28040.7126817716,28496.6151892935,31691.6405129556,29814.9713740955,31168.7212777801,30923.7714164964,27402.2705918572,24972.0917816392,25510.9889619348,24516.8673647937,24845.5215269057,25452.1795787544,29473.1928966643,32299.2052134431,32456.9872251821,32581.8848426029,33961.0082541617,33925.4186313637,24264.3772875142,24589.1291516098,28221.017901408,26011.0389481253,24635.5630960268,24533.7699444603,39932.9294684418,40063.9488002269,40881.8359322648,41338.4193226091,39610.6721392881,40759.6670349896,33648.9241416001,34143.0545388188,34269.7444101874,35231.9330658428,33724.2192594398,35993.1789906888,38569.1793387805,40111.3272241381,39317.006069523,39512.9646540188,38420.9360130933,40117.195376791,32523.8502605761,32328.0764825865,33802.229799371,32968.666878605,31562.3800943516,32503.7382466451,36200.2573026805,36198.7444534352,40142.6489372838,36902.2589979829,38339.3041449712,37162.7384207808,31886.1512458453,32836.438770523,27612.8985173637,27506.13656307,36185.3576413819,32043.0159354547,33745.0148550008,34721.4311521825,33944.1429237772,33904.3746464132,31291.6797281017,32357.2249538809,27342.6354485651,28532.9345490139,31293.1447405149,29670.8469703415,31686.0673252818,29650.5918383422,40817.0454481668,42773.3806517192,41730.4816377377,41044.9860539779,40786.3591558494,39810.4900874051,33995.6018338669,33196.1420848108,34583.1007322834,35330.5716217695,34225.5657868769,34825.9543088654
,73,27372.5891666635,27361.5268158145,27228.9279435274,26187.0918607974,24502.8418009506,25646.9250080436,29060.6617730767,26046.9696110728,26410.6801206806,25337.6479685366,26963.5325151306,27785.4893701776,27600.985384798,28053.8499236517,31204.6859556563,29355.258855421,30689.1553011046,30450.9475744523,26979.6245788027,24579.5345138274,25104.5177416345,24129.3490685842,24467.2537678292,25080.8546697095,28898.5322686522,31794.0031890306,31944.3438486291,32068.407954997,33423.274433077,33394.5913215999,23878.2912256692,24201.1740718416,27777.0347713441,25590.3936588632,24247.6803516722,24152.8346664418,39214.7843339588,39487.999729689,40290.9689414344,40730.7554307073,39022.69611711,40155.9987426963,33126.0633273569,33611.0239455989,33734.8882929349,34676.2773133586,33208.5971410269,35452.2291172725,38010.4459210264,39516.1982062926,38721.2981858302,38917.7698760885,37850.6302889155,39515.9904316052,32013.8601372642,31820.2161984003,33268.9114349153,32451.8827916317,31074.6664536866,32006.9420123119,35513.842127831,35664.3015631354,39513.0371974768,36337.4064084989,37765.0584971546,36599.4168637979,31385.7763716037,32320.0687121043,27175.5516083899,27058.9720313851,35614.1647548595,31554.7471915735,33217.5127559875,34174.7094380445,33422.5320245673,33357.4728310143,30785.8505332925,31846.0158871601,26906.2633035724,28061.4025581379,30781.3455724633,29194.1927545536,31173.6761708449,29206.0467662355,40216.9828803672,42001.6096660218,41106.1573703965,40429.556768611,40147.2237382233,39199.3706569932,33457.3089070444,32672.617312409,34024.516648048,34717.1610177957,33688.8161122722,34292.0771695789
,73.5,26948.0449863844,26864.0404345003,26739.6907068166,25775.0537060227,24035.0454727575,25246.3275047979,28580.290456582,25638.0077830108,25992.800224919,24942.2841608471,26551.5762467964,27366.4855159161,27165.6923150008,27612.685901626,30721.6989501435,28896.799960805,30210.2629393319,29977.3166513334,26558.3418065485,24187.0743341886,24698.3911338402,23743.6564161963,24090.6574451798,24713.8596251449,28333.2399201552,31289.2721759903,31432.5729279796,31554.1670798213,32882.2674361156,32859.1738535662,23492.8866010638,23812.8458292424,27330.1020191431,25166.9908010242,23861.4950019437,23775.2368995228,38507.01144147,38911.5574439746,39695.3596921836,40119.6835788658,38432.0784584454,39547.8595875434,32600.6888687268,33079.1727734681,33195.9686160613,34119.0191374783,32696.2392208009,34915.0965699085,37454.5280188604,38920.3961599072,38128.1681536319,38320.7780781286,37275.7666944448,38910.5782302786,31503.5357323341,31311.070756257,32732.8662171106,31931.2566463955,30589.0349436694,31514.174059091,34836.7831254795,35130.3676402589,38884.8020965488,35772.2904795703,37187.8724365339,36033.9607713036,30887.4690556282,31804.3840112699,26735.2023633151,26610.878983405,35047.8967452844,31069.9409154511,32692.0208867839,33627.9256703967,32901.3474838035,32812.1531650704,30280.5842009685,31335.9276125032,26472.5149243855,27591.1189508316,30263.5015445209,28718.5381986934,30663.7813860368,28765.0613811713,39616.8515598459,41240.7163128795,40484.3933863085,39816.1174637977,39512.1202053201,38587.0801017058,32920.6856929891,32150.891511064,33466.9623913511,34107.0598667119,33153.3908180462,33762.1721747053
,74,26525.859515651,26373.931076871,26257.9038208012,25365.1924040648,23573.3714705841,24847.7991865188,28099.4002615259,25230.6660874071,25576.9342778988,24548.6402452219,26141.7672510325,26950.1066669717,26734.0905088368,27173.6037091527,30240.7544390325,28441.3541057309,29729.9709100894,29505.9654541096,26138.4620680263,23796.501073938,24294.3044696346,23359.5779617344,23716.8811493436,24349.5519296924,27776.2719195005,30785.322731349,30919.6754124712,31038.1729954336,32340.4765429106,32320.317569076,23107.1344872356,23423.8489160081,26879.5499671826,24740.8872985177,23478.1737796021,23401.3441411514,37808.8196813544,38333.6118276083,39094.1856683781,39505.0077497147,37838.4706176629,38934.2704911663,32071.8665301575,32545.6543474844,32653.2218009828,33558.8520331286,32187.4686508011,34379.9433924346,36900.2923112078,38327.663507528,37536.4292560492,37720.8851084209,36697.835497186,38301.4083631016,30991.9176768553,30801.1176520836,32194.4366799558,31406.9904432851,30106.7498085694,31023.9778410032,34170.5213654006,34597.1365991671,38255.3200403066,35204.687066656,36606.5940922878,35466.3080618501,30389.016788413,31286.5588987871,26289.5364772061,26160.582105637,34485.0548301898,30587.9230476872,32168.221148619,33082.8488184271,32380.5766482191,32265.6830693906,29775.2025654452,30826.0736452506,26041.8081053509,27122.8564152521,29742.576467986,28246.3710391114,30157.5863543358,28327.8660832315,39017.8778355745,40490.916106092,39864.4336112382,39205.6755947028,38881.9065630752,37975.4612061167,32386.4187769149,31630.214443205,32911.7614467448,33501.3791861176,32620.531589766,33234.6891283699
,74.5,26107.1640821119,25890.5624531137,25784.0630026321,24958.5464339642,23119.3443228171,24450.4490743408,27618.6061470188,24825.63509498,25164.1019005588,24156.0677504485,25733.3187289041,26534.239723402,26306.3096874716,26738.1461288134,29760.986290294,27990.4288369665,29248.4379639322,29037.0314843368,25719.8752211215,23406.5367515178,23890.7378357636,22978.5793506899,23345.9719924182,23989.0039714116,27228.5873983634,30281.1361851207,30405.823394432,30520.0621625699,31799.0361900708,31780.1183640054,22721.0714929695,23033.7116887804,26427.5572243044,24314.0447562956,23098.1127501097,23031.1702903337,37120.7009645639,37755.7318830242,38487.4173901704,38886.4124922019,37243.2863207497,38317.4779840352,31539.6396921335,32010.0198967765,32109.9056444615,32997.2146936177,31682.7492836986,33847.5952885757,36348.201126773,37736.2646944096,36942.9321018974,37118.8810685629,36117.1607316114,37688.4743418505,30479.9434722144,30290.5080845018,31653.4024989376,30880.2499959933,29627.1073532549,30537.0986434982,33514.1679197841,34065.0689242402,37626.282964154,34633.1149395254,36022.4817384848,34894.4507961066,29888.5868558479,30765.2493547396,25839.4866606578,25708.1757661125,33925.5122266714,30108.6697267484,31647.3084510978,32540.8184275959,31857.7687731736,31719.2536984396,29270.0490531749,30316.8160922119,25613.9263480325,26656.2798733939,29221.5189664622,27777.4064813221,29656.1548139055,27892.7800152409,38420.0363376921,39752.4162939364,39245.6470200029,38599.0355488055,38256.2718145093,37365.9708627208,31853.9682280482,31111.684358906,32357.6823767037,32902.1664338827,32089.7886533454,32710.3536715039
,75,25690.6814484787,25413.1144018745,25316.4633353558,24554.5286666472,22671.8968914419,24055.8732134235,27138.9628170044,24420.5317182518,24753.2768108413,23765.2016717387,25326.4570851409,26120.1571282368,25881.3580557067,26304.4507032084,29280.161144025,27542.63928744,28765.9061375156,28570.8478633199,25302.6426312073,23017.1729625779,23486.9868758171,22601.506533422,22977.5631023139,23630.4663688981,26688.5875207135,29777.685234191,29891.5863681856,30000.6874233134,31259.0408213247,31239.7858077661,22334.7071667256,22642.5275946906,25974.5109828712,23886.9041937717,22720.6504562668,22663.161541155,36441.3393407349,37177.8123397082,37876.12753304,38265.1325204932,36648.6778053026,37700.0407323368,31005.8095555265,31473.680176051,31566.7242038197,32435.1573475933,31181.8900401669,33317.6607283402,35798.3489752196,37149.9612685582,36347.9900655164,36515.4518858879,35535.5633429461,37073.7555761024,29967.2019789556,29779.4631731067,31112.3139125963,30350.2716377082,29151.455351935,30052.398045261,32866.8072578464,33533.4544767626,36998.2476204047,34058.9083774318,35434.431663363,34320.4388064769,29386.413562805,30242.6552761617,25389.0707836511,25257.0041771839,33370.9861056664,29633.0972099054,31129.816794644,32000.0834926912,31334.3880951037,31172.5652317419,28765.6021852381,29809.6982752374,25188.9756116286,26190.666881423,28703.6000279289,27311.5658149557,29158.6297573547,27460.2834715247,37824.550375894,39025.3204482344,38628.9895686482,37994.3643913013,37635.6659129064,36759.0000677816,31323.7099120948,30595.8024377933,31807.941952005,32312.4167670574,31561.6609261868,32189.250491264
,75.5,25276.9910303524,24943.1312259487,24854.7704270362,24153.2887344898,22230.5858216421,23663.7026233149,26664.2467477683,24018.8900826343,24346.6159455693,23376.7044406295,24922.7657407777,25709.2446684805,25460.4079446299,25874.1316856271,28798.4884820473,27098.2118561077,28283.8332027831,28109.7675119091,24886.4304168812,22627.5723416938,23086.4520971782,22228.4074085814,22611.2200609478,23275.1162438706,26156.0099258704,29277.7872428871,29377.7175867381,29481.7016500061,30721.8307808219,30702.0323248642,21948.7600159064,22251.1193378453,25523.212993397,23461.8479932022,22346.224415536,22297.8648420087,35770.3586077277,36602.2651102792,37262.985981094,37643.4334510793,36057.2862992907,37083.9687710887,30472.7054521352,30937.7602952883,31025.4931986941,31876.7101111073,30683.6430291061,32791.0033015386,35250.9041537101,36565.8338987801,35754.851172101,35912.8886949946,34956.0067980249,36460.6186948909,29456.2704613449,29270.6334768635,30573.3811057889,29820.384986546,28679.3901057108,29571.8180922963,32227.8699213693,33003.6604742192,36372.4448370745,33484.561256039,34846.1759570907,33745.7012746127,28883.4331365413,29719.9835778626,24940.6074625404,24807.8275267993,32820.6121949238,29161.1736240876,30615.5538621126,31463.1147824761,30808.110850872,30627.2471643431,28263.6145626626,29305.5598691988,24767.6689850599,25728.7814527346,28191.7969476013,26848.733876175,28665.2238075142,27031.0104253155,37232.3175980686,38307.5566686527,38015.2383371834,37393.9430733465,37020.3047752708,36156.0346166097,30795.7809972694,30083.7215653583,31264.4032109786,31729.5990875526,31039.6272345574,31671.9034351135
,76,24867.3561437501,24480.3224509319,24398.1531188163,23754.2983243096,21793.5044778048,23274.3006957018,26195.9183155418,23620.4648296222,23943.5636094204,22990.9982978148,24521.2650784034,25300.7683119379,25042.4848472812,25447.5877828298,28314.145097505,26656.0036677737,27803.2093197704,27652.7221945912,24471.404016833,22237.4179012389,22687.6563880248,21860.1686906947,22245.2655050609,22921.1682290189,25630.924762591,28780.134290645,28863.2674130648,28964.3928483,30188.1497997735,30168.6846261878,21564.546777419,21861.138727615,25074.9442927704,23039.9988993729,21975.5860094219,21935.0666393416,35106.282668658,36027.3934275771,36651.9803749335,37023.0855661531,35468.8254985712,36470.9464559317,29940.3329382953,30403.0182798838,30488.3202472826,31321.6550532508,30189.0516081361,32266.1381828323,34706.1575074477,35984.4062472805,35160.4076292062,35311.1401760168,34379.9502023009,35851.5481140737,28947.3946325044,28764.2808663171,30037.5057998398,29294.0940173245,28210.5761413392,29093.7635571836,31598.2739483943,32476.1326519041,35749.1714496875,32910.2812160653,34259.0305231565,33172.517937194,28380.8435636111,29197.76154232,24495.2901563355,24361.32522767,32273.6095364736,28692.1085458177,30103.0948289274,30928.6943758568,30283.7280686785,30083.7425292673,27764.9086164992,28804.0738020814,24348.7589794116,25270.1857792441,27686.344020955,26389.8748783617,28175.8839707229,26604.0200138398,36644.6495762546,37598.5295194096,37404.0919545913,36797.5993419821,36409.161903637,35558.0151013238,30268.5604107167,29574.8971781736,30725.8198827044,31154.4008353457,30520.7305276244,31157.6050885995
,76.5,24461.2681713399,24024.2862379466,23947.9166120672,23358.5976517899,21359.0191239418,22886.7064466412,25732.4504833849,23224.6973371953,23544.363665556,22608.4913752498,24122.2558020633,24894.732691395,24627.8478231479,25024.7960551502,27828.0252608979,26214.9476603231,27325.6276924076,27199.6722963887,24057.7307527411,21845.9914802914,22291.7103632326,21497.9337277733,21881.0606811178,22570.4516598996,25115.1859350233,28283.6914027957,28355.3484662029,28450.4298882216,29658.5946175372,29641.4000153359,21183.6641241633,21473.7943714008,24631.2214460653,22622.9015863531,21608.5078874303,21575.276961076,34449.0210891248,35456.7198466496,36046.5151035311,36405.9118314468,34885.6587177578,35863.9931854673,29409.6949724798,29872.1793223483,29956.3034763959,30771.4699720733,29698.8915742238,31745.6348297942,34165.9135123355,35407.8599633573,34568.2600534958,34715.4693275929,33808.7226688778,35248.5707094833,28442.9452849338,28261.5372183204,29506.6889029518,28770.9814381031,27744.7912764544,28619.3191555559,30978.7886922159,31951.7673801275,35131.6541790019,32340.1742278175,33675.9200567029,32602.9041456351,27881.0809659682,28678.7425450982,24055.860755746,23919.0504019504,31732.6519544025,28226.970338212,29594.7181040334,30399.1082205269,29760.5792548843,29544.0933244536,27270.2704149511,28306.1968998609,23932.6997044487,24815.3427251165,27187.7957107053,25934.0781919467,27691.116471437,26179.0482766485,36062.3540472826,36898.8862041545,36796.9212827957,36205.9553326905,35802.6298622823,34964.3597640547,29741.5273162409,29069.4827507966,30193.5485009815,30589.0149891006,30005.7685545,30647.923677814
,77,24059.0543834023,23576.7909339723,23502.9643382202,22966.0099810003,20925.9872779129,22502.4348002712,25274.6654355677,22831.5219254744,23148.7906186539,22230.0440933671,23727.0115227077,24493.0297782503,24216.3857453241,24606.0862534935,27340.567237746,25775.2634019757,26853.7534804744,26750.5136805966,23645.4180850365,21453.8987686094,21899.6599517723,21142.1753045041,21517.2135864381,22221.3886969769,24608.7048486819,27790.0370398955,27850.3329158248,27942.7772047051,29133.1217032989,29120.2072448258,20806.1845570402,21089.4749206455,24190.6120178875,22209.1975256918,21244.80810282,21218.449904587,33798.6053208439,34890.5110898851,35447.2259237878,35794.3086701836,34307.6609151154,35261.8269826151,28881.6616005771,29345.9959378675,29428.974168667,30227.4166430707,29212.9228605319,31230.211797495,33629.6096632668,34836.133188911,33980.1125053691,34125.2533098262,33241.9525074511,34651.9949824503,27942.8267486331,27763.6767551734,28982.6280762941,28251.5205830247,27283.4712522953,28148.9339921925,30367.4309690994,31431.9727854118,34519.603251529,31775.5073299277,33097.2627966474,32038.1853270102,27385.7218699285,28164.7178469204,23621.2696177529,23482.2623489077,31197.2550894367,27765.4631614216,29090.6838551549,29874.1327014952,29236.7746881757,29008.3984779778,26780.2378522261,27812.6409978467,23519.9073566772,24364.9138150652,26695.8348472175,25482.5682649761,27210.540715658,25758.0786526405,35484.4632543322,36207.7211703095,36194.4879814568,35618.0902802992,35201.4096981443,34375.6135793368,29214.7661029414,28567.8303464219,29668.5473948186,30032.2193884799,29494.7246800924,30141.5931242029
,77.5,23660.8651551892,23138.020493935,23064.925506344,22577.7561431034,20495.9029904822,22120.772434346,24822.8732084952,22444.5761674694,22758.6418946655,21856.7167691752,23335.4630252899,24095.465280316,23807.5666813208,24192.0594931106,26855.2065493951,25336.5548052234,26387.0646403938,26305.6740629377,23234.8412347934,21060.8379470815,21511.5226915118,20792.077429057,21153.0225835155,21874.7433454236,24111.7250925321,27299.801279397,27350.198553665,27441.0218836673,28612.7874852431,28605.4543725182,20432.651892626,20710.5883058527,23751.370951921,21799.3731597018,20884.449117716,20865.5698040716,33156.3267854225,34330.3673373493,34854.8170523892,35189.7420931544,33734.4074084177,34665.4589638827,28357.2817479734,28824.4651181357,28908.6170033262,29688.2693058499,28733.1093487478,30719.667372591,33097.764520793,34268.3278896595,33398.9473509935,33541.8813987506,32681.794485395,34062.098605922,27449.0007886205,27271.4655842956,28463.9877094909,27737.9803465639,26826.2318573015,27683.1213933926,29766.682150234,30917.4148350551,33914.8222302911,31217.9445328393,32525.5192723529,31479.0863076402,26894.9607033987,27655.64555265,23191.4134112362,23050.3027075721,30667.6670664737,27307.6649204333,28590.7126412313,29355.8107363718,28714.9946134363,28477.5571945984,26296.3192702924,27323.5000796187,23110.9260264208,23920.5907505932,26211.4056558531,25034.8416084422,26735.7760637645,25342.011084257,34911.8901835131,35525.4165532357,35597.5421369988,35035.6770645311,34606.1443651119,33793.1731125662,28688.5331574675,28070.40045519,29149.5231755547,29482.8888279134,28988.1519233282,29638.6765872704
,78,23266.6209572523,22706.4895652794,22632.4665715534,22193.3198049399,20070.2369436765,21742.7739290992,24374.3745121395,22060.9959946095,22372.8976217152,21487.8466852877,22946.4007264322,23700.6866028587,23399.4396497255,23781.1502996168,26373.1165727664,24897.4961062445,25925.8117579021,25863.3427658066,22826.5889732734,20666.4181570034,21124.7124911544,20446.6352212205,20790.5718029295,21529.4553710233,23624.9520424485,26811.8492467036,26856.630711057,26945.0083875283,28096.4495922355,28095.7261293948,20063.1460446279,20335.9779847139,23311.1110494241,21392.9874931678,20527.1192992134,20516.1805150127,32520.5847482509,33774.4097598203,34268.189439094,34591.0624111353,33165.0345347041,34074.4943938568,27837.286964373,28306.9382575362,28394.791937163,29151.2206145476,28259.4011616503,30214.0597883184,32569.3908994941,33706.4054023297,32823.0020461668,32964.1865703107,32126.1764868815,33477.1900523096,26959.8119483917,26784.2337119632,27950.2309990198,27230.9118211414,26372.6539748612,27221.2901465421,29175.4216289256,30407.0491921843,33315.5676451587,30666.1643903127,31960.3764644724,30926.4931138959,26409.9340676139,27150.0888240829,22767.3545131116,22623.9671027236,30143.7951687426,26853.5310455376,28093.603852338,28842.0047070438,28196.2321210989,27950.3982026296,25817.2669906317,26839.4313722357,22704.0967078285,23479.6831397491,25732.4740771495,24592.0915563226,26265.9501331689,24929.6521650424,34343.8946168661,34851.4174411628,35005.4995473462,34457.6622793746,34016.4513699176,33215.6975764535,28163.1175991412,27577.0944678226,28634.9721178884,28943.0990600176,28483.4388546494,29137.8244025083
,78.5,22874.9511758484,22281.9373944106,22205.5062593124,21812.0767160203,19652.4018400343,21368.3045004998,23930.4351479935,21681.7728054502,21991.8502590383,21123.2056643056,22560.5727474427,23309.6204759024,22992.1140271274,23374.3367654301,25895.8976079619,24459.3940154506,25468.7776141441,25424.9259306684,22420.889617857,20270.4817009772,20740.0292801575,20105.1900934316,20431.4832512102,21185.493028053,23148.7866941007,26328.2877131929,26368.697906925,26455.5386651114,27585.905857053,27591.6813942271,19697.8058305016,19965.9527226023,22870.7929784626,20990.9931047705,20173.2510005428,20170.8590958508,31893.1733324046,33225.038146646,33686.1635969061,33998.85595472,32601.0408812291,33488.9196534309,27324.325248065,27794.5747604277,27887.7240877134,28616.6155335261,27789.8455513849,29714.2731693091,32044.6011946807,33152.5292127846,32255.1229215308,32394.7188201511,31576.2383046335,32898.1256958824,26476.0027914369,26302.3089394096,27443.3616282851,26732.2791400536,25924.0115189626,26763.9740471191,28593.6240280208,29901.1239430499,32723.3067443199,30121.4626396442,31401.023804855,30380.3737004853,25929.6700777425,26648.8257023554,22347.9288990035,22202.6643050748,29626.5022261737,26404.0592531488,27600.8721241514,28333.5273630612,27675.719562832,27427.6147307034,25343.82769356,26361.2729284159,22298.8444479028,23041.4843954402,25259.8067971866,24152.3425780798,25802.6222009898,24522.0890097688,33780.3598375352,34186.7961769768,34419.0629675908,33883.9011147709,33433.0591668258,32643.3634944837,27642.4588723682,27087.5657768515,28125.3877910423,28411.8894525091,27982.4440452,28639.4530955153
